Type,FSWP-8
Version,3.01
Date,18.May 2026
VSupply,OFF
Mode,Voltage
3990247.5000000000,-147.0846405029
3999449.7500000000,-147.0613403320
4008668.7500000000,-147.0219268799
4017909.0000000000,-146.9776916504
4027170.5000000000,-146.9399261475
4036453.5000000000,-146.9139404297
4045757.7500000000,-146.8965606689
4055083.5000000000,-146.8860168457
4064435.2500000000,-146.8796691895
4073804.0000000000,-146.8704681396
4083194.5000000000,-146.8582916260
4092606.5000000000,-146.8461303711
4102040.2500000000,-146.8377380371
4111495.7500000000,-146.8438110352
4120973.0000000000,-146.8629608154
4130476.7500000000,-146.8904724121
4139997.7500000000,-146.9224243164
4149540.7500000000,-146.9532318115
4159105.7500000000,-146.9779357910
4168692.7500000000,-146.9967193604
4178301.7500000000,-147.0083312988
4187937.7500000000,-147.0112915039
4197591.0000000000,-147.0007324219
4207267.0000000000,-146.9787445068
4216965.0000000000,-146.9512481689
4226685.5000000000,-146.9229888916
4236428.0000000000,-146.8990478516
4246193.5000000000,-146.8869781494
4255986.0000000000,-146.8868103027
4265796.5000000000,-146.8967285156
4275629.5000000000,-146.9152221680
4285485.0000000000,-146.9402923584
4295363.0000000000,-146.9688568115
4305264.5000000000,-146.9951019287
4315193.0000000000,-147.0157318115
4325140.0000000000,-147.0288696289
4335109.5000000000,-147.0337524414
4345102.5000000000,-147.0306243896
4355118.0000000000,-147.0224761963
4365157.0000000000,-147.0144195557
4375219.0000000000,-147.0100250244
4385309.0000000000,-147.0122375488
4395417.5000000000,-147.0228271484
4405549.0000000000,-147.0414428711
4415704.5000000000,-147.0605621338
4425883.0000000000,-147.0730895996
4436085.0000000000,-147.0744628906
4446310.5000000000,-147.0627899170
4456564.0000000000,-147.0396270752
4466837.0000000000,-147.0119476318
4477133.5000000000,-146.9912567139
4487453.5000000000,-146.9731292725
4497797.5000000000,-146.9301910400
4508165.0000000000,-146.8166656494
4518561.5000000000,-146.5848388672
4528977.0000000000,-146.2127380371
4539417.0000000000,-145.7778930664
4549880.5000000000,-145.4552154541
4560368.5000000000,-145.3402252197
4570880.5000000000,-145.4612274170
4581416.5000000000,-145.7782592773
4591982.0000000000,-146.1939849854
4602567.0000000000,-146.5793914795
4613176.0000000000,-146.8168487549
4623810.0000000000,-146.9210815430
4634468.0000000000,-146.9531097412
4645151.0000000000,-146.9526824951
4655863.5000000000,-146.9428405762
4666595.5000000000,-146.9330596924
4677352.0000000000,-146.9250183105
4688134.0000000000,-146.9178009033
4698940.5000000000,-146.9129943848
4709771.5000000000,-146.9184112549
4720628.0000000000,-146.9403533936
4731514.5000000000,-146.9770965576
4742421.0000000000,-147.0184631348
4753353.0000000000,-147.0521087646
4764309.5000000000,-147.0708160400
4775291.5000000000,-147.0766143799
4786299.0000000000,-147.0781555176
4797337.0000000000,-147.0832061768
4808395.5000000000,-147.0934448242
4819479.0000000000,-147.1045227051
4830588.0000000000,-147.1136322021
4841723.0000000000,-147.1202392578
4852883.5000000000,-147.1249084473
4864070.0000000000,-147.1277770996
4875287.0000000000,-147.1283721924
4886525.0000000000,-147.1265258789
4897789.0000000000,-147.1229553223
4909078.5000000000,-147.1183166504
4920394.5000000000,-147.1123809814
4931736.0000000000,-147.1055297852
4943104.0000000000,-147.1012878418
4954504.0000000000,-147.1029052734
4965924.5000000000,-147.1091461182
4977371.0000000000,-147.1155242920
4988844.5000000000,-147.1178436279
5000344.0000000000,-147.1137847900
5011870.0000000000,-147.1028900146
5023428.5000000000,-147.0872039795
5035007.5000000000,-147.0725860596
5046614.0000000000,-147.0674896240
5058246.5000000000,-147.0784606934
5069906.0000000000,-147.1045684814
5081592.5000000000,-147.1356964111
5093306.0000000000,-147.1574554443
5105052.0000000000,-147.1599273682
5116819.5000000000,-147.1440734863
5128614.5000000000,-147.1197662354
5140436.0000000000,-147.0985565186
5152285.0000000000,-147.0871887207
5164161.5000000000,-147.0850372314
5176071.0000000000,-147.0865020752
5188002.0000000000,-147.0883331299
5199961.0000000000,-147.0966491699
5211947.0000000000,-147.1217193604
5223961.0000000000,-147.1633605957
5236002.5000000000,-147.2031555176
5248072.0000000000,-147.2151336670
5260175.0000000000,-147.1877441406
5272300.0000000000,-147.1361999512
5284453.0000000000,-147.0923156738
5296634.0000000000,-147.0829620361
5308843.5000000000,-147.1201782227
5321080.5000000000,-147.1894683838
5333352.0000000000,-147.2676544189
5345645.5000000000,-147.3282470703
5357967.5000000000,-147.3507080078
5370318.0000000000,-147.3327026367
5382697.0000000000,-147.2916259766
5395104.5000000000,-147.2520446777
5407541.0000000000,-147.2307739258
5420011.5000000000,-147.2303161621
5432505.0000000000,-147.2425537109
5445027.5000000000,-147.2568664551
5457578.5000000000,-147.2667388916
5470158.5000000000,-147.2708587646
5482767.5000000000,-147.2700195313
5495406.0000000000,-147.2655181885
5508079.0000000000,-147.2603454590
5520775.5000000000,-147.2587890625
5533501.5000000000,-147.2628173828
5546256.5000000000,-147.2696075439
5559041.0000000000,-147.2741851807
5571855.0000000000,-147.2746124268
5584704.5000000000,-147.2756958008
5597578.0000000000,-147.2870025635
5610480.5000000000,-147.2991027832
5623413.5000000000,-147.3065185547
5636375.5000000000,-147.3046417236
5649368.0000000000,-147.2956848145
5662390.0000000000,-147.2865600586
5675448.5000000000,-147.2841644287
5688531.0000000000,-147.2920989990
5701643.5000000000,-147.3087463379
5714786.0000000000,-147.3265228271
5727959.0000000000,-147.3356170654
5741162.5000000000,-147.3316345215
5754402.5000000000,-147.3198547363
5767666.5000000000,-147.3103790283
5780961.5000000000,-147.3171386719
5794287.0000000000,-147.3261566162
5807643.5000000000,-147.3337402344
5821030.5000000000,-147.3402099609
5834448.5000000000,-147.3484649658
5847903.5000000000,-147.3612213135
5861383.5000000000,-147.3772277832
5874894.0000000000,-147.3904571533
5888436.5000000000,-147.3966827393
5902009.5000000000,-147.4095306396
5915614.0000000000,-147.4496154785
5929250.0000000000,-147.4864959717
5942924.0000000000,-147.5061340332
5956622.5000000000,-147.4916076660
5970353.0000000000,-147.4442443848
5984115.5000000000,-147.3840484619
5997909.0000000000,-147.3367004395
6011734.5000000000,-147.3216552734
6025599.0000000000,-147.3522949219
6039488.0000000000,-147.3889923096
6053409.5000000000,-147.4285125732
6067363.0000000000,-147.4597167969
6081349.0000000000,-147.4718170166
6095367.0000000000,-147.4644470215
6109417.0000000000,-147.4451751709
6123506.5000000000,-147.4440307617
6137621.5000000000,-147.4547729492
6151769.0000000000,-147.4640960693
6165949.5000000000,-147.4644927979
6180162.5000000000,-147.4549713135
6194408.0000000000,-147.4371795654
6208693.5000000000,-147.4335327148
6223005.0000000000,-147.4465484619
6237349.5000000000,-147.4721374512
6251727.0000000000,-147.5069274902
6266137.5000000000,-147.5431213379
6280581.5000000000,-147.5753021240
6295058.5000000000,-147.5654449463
6309576.0000000000,-147.5320434570
6324120.0000000000,-147.4967193604
6338698.0000000000,-147.4791717529
6353309.0000000000,-147.5011901855
6367954.0000000000,-147.5507659912
6382632.5000000000,-147.5937042236
6397352.0000000000,-147.6451416016
6412098.0000000000,-147.6938018799
6426878.5000000000,-147.7064361572
6441693.0000000000,-147.6491851807
6456541.5000000000,-147.5997619629
6471424.0000000000,-147.5688018799
6486341.5000000000,-147.5593719482
6501300.0000000000,-147.5695037842
6516286.0000000000,-147.5863647461
6531306.5000000000,-147.5934906006
6546361.5000000000,-147.5928497314
6561451.5000000000,-147.5855255127
6576576.0000000000,-147.5895385742
6591735.5000000000,-147.5972747803
6606937.0000000000,-147.5974578857
6622166.5000000000,-147.5947113037
6637431.0000000000,-147.6350708008
6652731.0000000000,-147.7055511475
6668066.0000000000,-147.7878417969
6683436.0000000000,-147.8614196777
6698849.5000000000,-147.8166046143
6714290.5000000000,-147.5424957275
6729767.5000000000,-146.7167205811
6745280.0000000000,-144.1657104492
6760828.5000000000,-141.8704986572
6776413.0000000000,-141.0989685059
6792033.0000000000,-141.5865173340
6807696.5000000000,-143.6084289551
6823388.5000000000,-145.4057922363
6839117.0000000000,-146.7971343994
6854881.5000000000,-147.5345611572
6870682.5000000000,-147.6700592041
6886520.0000000000,-147.7032623291
6902401.5000000000,-147.7446136475
6918312.0000000000,-147.7609863281
6934259.5000000000,-147.7638854980
6950243.5000000000,-147.7811889648
6966264.0000000000,-147.8045959473
6982322.0000000000,-147.8100891113
6998416.5000000000,-147.8062286377
7014556.0000000000,-147.8042144775
7030725.0000000000,-147.8160095215
7046931.5000000000,-147.8235168457
7063175.0000000000,-147.8226165771
7079456.5000000000,-147.8199462891
7095775.0000000000,-147.8222351074
7112139.0000000000,-147.8339843750
7128533.0000000000,-147.8635864258
7144965.0000000000,-147.8956451416
7161434.5000000000,-147.9288024902
7177942.0000000000,-147.9270782471
7194487.5000000000,-147.9130249023
7211071.5000000000,-147.9106292725
7227701.5000000000,-147.8869781494
7244362.0000000000,-147.7092132568
7261060.5000000000,-147.4125823975
7277798.0000000000,-147.2685699463
7294573.5000000000,-147.3411102295
7311388.0000000000,-147.6156005859
7328241.5000000000,-147.8250427246
7345141.5000000000,-147.8990783691
7362072.5000000000,-147.9074401855
7379043.0000000000,-147.9248352051
7396052.0000000000,-147.9586944580
7413100.5000000000,-147.9933166504
7430188.0000000000,-148.0555114746
7447323.5000000000,-148.1110229492
7464490.0000000000,-148.1392669678
7481696.5000000000,-148.1485900879
7498942.0000000000,-148.1484222412
7516227.5000000000,-148.1469726563
7533553.0000000000,-148.1458587646
7550918.5000000000,-148.1407775879
7568332.0000000000,-148.1260528564
7585777.5000000000,-148.1008911133
7603263.5000000000,-148.0842742920
7620789.5000000000,-148.0858764648
7638356.0000000000,-148.0857086182
7655963.0000000000,-148.0814361572
7673619.0000000000,-148.0974578857
7691307.0000000000,-148.1512145996
7709036.0000000000,-148.2003021240
7726806.0000000000,-148.1922607422
7744617.0000000000,-148.1423950195
7762469.0000000000,-148.1170349121
7780362.0000000000,-148.1371002197
7798304.5000000000,-148.1504974365
7816280.5000000000,-148.1058349609
7834297.5000000000,-148.0704650879
7852356.0000000000,-148.1170501709
7870456.0000000000,-148.1573944092
7888598.0000000000,-148.1533050537
7906782.0000000000,-148.1658325195
7925016.5000000000,-148.2093505859
7943284.0000000000,-148.2397003174
7961594.0000000000,-148.2376403809
7979946.0000000000,-148.2138977051
7998340.5000000000,-148.2002868652
8016777.0000000000,-148.2129364014
8035265.0000000000,-148.2359313965
8053787.0000000000,-148.2270812988
8072351.5000000000,-148.1956787109
8090959.0000000000,-148.1936492920
8109609.0000000000,-148.2403411865
8128302.5000000000,-148.2765808105
8147038.5000000000,-148.2795257568
8165827.0000000000,-148.2810058594
8184650.0000000000,-148.2814331055
8203516.0000000000,-148.2672576904
8222426.0000000000,-148.2386627197
8241379.0000000000,-148.2156982422
8260376.0000000000,-148.2127990723
8279426.0000000000,-148.2267761230
8298510.5000000000,-148.2603454590
8317639.0000000000,-148.3234252930
8336812.0000000000,-148.3845977783
8356029.0000000000,-148.4220123291
8375290.0000000000,-148.4465484619
8394596.0000000000,-148.4754180908
8413955.0000000000,-148.5299224854
8433350.0000000000,-148.5616607666
8452789.0000000000,-148.5657653809
8472274.0000000000,-148.5500946045
8491803.0000000000,-148.5237579346
8511377.0000000000,-148.5054016113
8531006.0000000000,-148.5084991455
8550670.0000000000,-148.5050964355
8570380.0000000000,-148.4887390137
8590136.0000000000,-148.4848175049
8609936.0000000000,-148.5229034424
8629783.0000000000,-148.5478515625
8649675.0000000000,-148.5434875488
8669623.0000000000,-148.5226135254
8689607.0000000000,-148.4979858398
8709637.0000000000,-148.4817962646
8729713.0000000000,-148.4945373535
8749836.0000000000,-148.5369415283
8770005.0000000000,-148.5847473145
8790220.0000000000,-148.5941314697
8810492.0000000000,-148.5955505371
8830801.0000000000,-148.6433868408
8851157.0000000000,-148.7021636963
8871559.0000000000,-148.7270660400
8892009.0000000000,-148.7165069580
8912505.0000000000,-148.7006530762
8933059.0000000000,-148.6909179688
8953651.0000000000,-148.7118072510
8974289.0000000000,-148.7528533936
8994976.0000000000,-148.7607116699
9015710.0000000000,-148.7467498779
9036492.0000000000,-148.7276763916
9057321.0000000000,-148.7272033691
9078209.0000000000,-148.7368927002
9099135.0000000000,-148.7411651611
9120109.0000000000,-148.7449798584
9141132.0000000000,-148.7618713379
9162203.0000000000,-148.7642822266
9183322.0000000000,-148.7394409180
9204500.0000000000,-148.7538452148
9225718.0000000000,-148.8324432373
9246983.0000000000,-148.9512176514
9268298.0000000000,-148.9642333984
9289662.0000000000,-148.9026641846
9311076.0000000000,-148.8597412109
9332538.0000000000,-148.8974456787
9354061.0000000000,-148.9635009766
9375623.0000000000,-148.9962005615
9397234.0000000000,-149.0163269043
9418895.0000000000,-149.0055847168
9440607.0000000000,-149.0113677979
9462368.0000000000,-149.0739746094
9484190.0000000000,-149.1114349365
9506052.0000000000,-149.1203155518
9527964.0000000000,-149.1075897217
9549926.0000000000,-149.0776824951
9571940.0000000000,-149.0816345215
9594004.0000000000,-149.1041107178
9616118.0000000000,-149.1082611084
9638295.0000000000,-149.1107025146
9660512.0000000000,-149.1233673096
9682780.0000000000,-149.1224060059
9705099.0000000000,-149.1310882568
9727470.0000000000,-149.1391143799
9749893.0000000000,-149.1161499023
9772367.0000000000,-149.1423950195
9794904.0000000000,-149.2556457520
9817482.0000000000,-149.3218536377
9840112.0000000000,-149.3017272949
9862794.0000000000,-149.2642669678
9885528.0000000000,-149.2485656738
9908315.0000000000,-149.2716217041
9931165.0000000000,-149.3014984131
9954057.0000000000,-149.2981719971
9977002.0000000000,-149.2673187256
10000000.0000000000,-149.3005065918
Trace,5
Trace Mode,CLR/WRITE
Trace Result,PNAM
Smoothing,ON
Smoothing Value,1.0000000000,%
Spurious Removal,OFF
Spurious Removal Threshold,6.0000000000,dB
Trace Offset,OFF
Trace Offset,0.0000000000,dB
Trace Label,OFF
Trace Label,Trace 5
x-Unit,Hz
y-Unit,dBc/Hz
Values,7001
1.0000000000,-20.7183990479
1.0023052692,-20.7183990479
1.0046157837,-20.7183990479
1.0069316626,-20.7183990479
1.0092529058,-20.7183990479
1.0115795135,-20.8047885895
1.0139113665,-20.8547897339
1.0162487030,-20.8724689484
1.0185914040,-20.8842372894
1.0209394693,-20.9401473999
1.0232930183,-20.9401473999
1.0256519318,-20.9401473999
1.0280163288,-20.9401473999
1.0303860903,-20.9401473999
1.0327614546,-20.9401473999
1.0351421833,-20.9401473999
1.0375283957,-20.9401473999
1.0399202108,-20.9401473999
1.0423173904,-20.9401473999
1.0447201729,-20.9401473999
1.0471285582,-20.9401473999
1.0495424271,-20.9401473999
1.0519618988,-20.9401473999
1.0543868542,-20.9401473999
1.0568175316,-20.9401473999
1.0592536926,-20.9401473999
1.0616955757,-20.9401473999
1.0641430616,-20.9401473999
1.0665961504,-20.9401473999
1.0690548420,-20.9401473999
1.0715192556,-20.9401473999
1.0739893913,-20.9401473999
1.0764652491,-20.9401473999
1.0789467096,-20.9401473999
1.0814340115,-20.9401473999
1.0839269161,-20.9401473999
1.0864256620,-20.9401473999
1.0889301300,-20.9401473999
1.0914403200,-20.9401473999
1.0939563513,-20.9401473999
1.0964782238,-20.9401473999
1.0990058184,-21.0136909485
1.1015392542,-21.1725959778
1.1040786505,-21.3546333313
1.1066237688,-21.5421142578
1.1091748476,-21.7296066284
1.1117317677,-21.9170989990
1.1142945290,-22.1240463257
1.1168632507,-22.3031768799
1.1194379330,-22.3413429260
1.1220184565,-22.3436965942
1.1246049404,-22.3717346191
1.1271975040,-22.4179153442
1.1297959089,-22.4402961731
1.1324003935,-22.4921379089
1.1350108385,-22.5088539124
1.1376272440,-22.5586414337
1.1402497292,-22.5663604736
1.1428782940,-22.6231536865
1.1455129385,-22.7611961365
1.1481536627,-22.7759323120
1.1508003473,-22.8134803772
1.1534532309,-22.9640693665
1.1561121941,-23.0029697418
